"","word","rt","acc","wordLength","realpseudo","subj"
"642","et",1.13247,1,2,"pseudo",188
"643","lkoo",0.76965,1,4,"pseudo",2
"644","lkoo",0.76965,1,4,"pseudo",188
"645","miss",0.77385,1,4,"real",2
"646","miss",0.77385,1,4,"real",188
"647","fawerty",0.832385,1,7,"pseudo",2
"648","fawerty",0.832385,1,7,"pseudo",188
"649","even",0.85181,1,4,"real",2
"650","even",0.85181,1,4,"real",188
"651","da",0.79969,1,2,"pseudo",2
"652","da",0.79969,1,2,"pseudo",188
"653","on",0.769935,1,2,"real",2
"654","on",0.769935,1,2,"real",188
"655","fireer",0.8575,1,6,"pseudo",2
"656","fireer",0.8575,1,6,"pseudo",188
"657","hane",0.832505,0,4,"pseudo",2
"658","hane",0.832505,0,4,"pseudo",188
"659","be",0.868045,1,2,"real",2
"660","be",0.868045,1,2,"real",188
"661","after",0.79313,1,5,"real",2
"662","after",0.79313,1,5,"real",188
"663","leald",1.07352,0,5,"pseudo",2
"664","leald",1.07352,0,5,"pseudo",188
"665","ro",0.910365,1,2,"pseudo",2
"666","ro",0.910365,1,2,"pseudo",188
"667","scays",0.85107,1,5,"pseudo",2
"668","scays",0.85107,1,5,"pseudo",188
"669","cas",0.85402,1,3,"pseudo",2
"670","cas",0.85402,1,3,"pseudo",188
"671","beeching",0.77821,1,8,"pseudo",2
"672","beeching",0.77821,1,8,"pseudo",188
"673","bi",0.90043,1,2,"pseudo",2
"674","bi",0.90043,1,2,"pseudo",188
"675","long",0.69338,1,4,"real",2
"676","long",0.69338,1,4,"real",188
"677","hencory",0.720855,1,7,"pseudo",2
"678","hencory",0.720855,1,7,"pseudo",188
"679","history",0.667135,0,7,"real",2
"680","history",0.667135,0,7,"real",188
"681","round",0.791625,1,5,"real",2
"682","round",0.791625,1,5,"real",188
"683","at",0.78285,1,2,"real",2
"684","at",0.78285,1,2,"real",188
"685","can",0.949515,1,3,"real",2
"686","can",0.949515,1,3,"real",188
"687","green",0.681595,1,5,"real",2
"688","green",0.681595,1,5,"real",188
"689","will",0.48306,1,4,"real",2
"690","will",0.48306,1,4,"real",188
"691","ruticole",0.85401,1,8,"pseudo",2
"692","ruticole",0.85401,1,8,"pseudo",188
"693","dryer",0.794785,0,5,"real",2
"694","dryer",0.794785,0,5,"real",188
"695","hore",0.931635,1,4,"pseudo",2
"696","hore",0.931635,1,4,"pseudo",188
"697","wawed",0.85137,1,5,"pseudo",2
"698","wawed",0.85137,1,5,"pseudo",188
"699","tfaer",0.72608,1,5,"pseudo",2
"700","tfaer",0.72608,1,5,"pseudo",188
"701","complete",0.750625,1,8,"real",2
"702","complete",0.750625,1,8,"real",188
"703","enan",0.649365,1,4,"pseudo",2
"704","enan",0.649365,1,4,"pseudo",188
"705","other",0.65979,1,5,"real",2
"706","other",0.65979,1,5,"real",188
"707","tister",0.78558,1,6,"pseudo",2
"708","tister",0.78558,1,6,"pseudo",188
"709","place",0.856435,1,5,"real",2
"710","place",0.856435,1,5,"real",188
"711","polarize",0.62326,0,8,"real",2
"712","polarize",0.62326,0,8,"real",188
"713","losh",0.525405,0,4,"pseudo",2
"714","losh",0.525405,0,4,"pseudo",188
"715","building",0.494095,0,8,"real",2
"716","building",0.494095,0,8,"real",188
"717","need",0.593495,1,4,"real",2
"718","need",0.593495,1,4,"real",188
"719","complase",0.76939,0,8,"pseudo",2
"720","complase",0.76939,0,8,"pseudo",188
"721","mich",0.617205,0,4,"pseudo",2
"722","mich",0.617205,0,4,"pseudo",188
"723","spu",0.85623,1,3,"pseudo",2
"724","spu",0.85623,1,3,"pseudo",188
"725","winter",6.203635,1,6,"real",2
"726","winter",6.203635,1,6,"real",188
"727","sint",2.702095,1,4,"pseudo",2
"728","sint",2.702095,1,4,"pseudo",188
"729","rackle",10.21595,0,6,"pseudo",2
"730","rackle",10.21595,0,6,"pseudo",188
"731","liberty",0.86804,1,7,"real",2
"732","liberty",0.86804,1,7,"real",188
"733","in",0.58316,1,2,"real",2
"734","in",0.58316,1,2,"real",188
"735","faster",0.58346,1,6,"real",2
"736","faster",0.58346,1,6,"real",188
"737","watch",0.661005,1,5,"real",2
"738","watch",0.661005,1,5,"real",188
"739","more",0.578455,1,4,"real",2
"740","more",0.578455,1,4,"real",188
"741","pocorism",0.75558,1,8,"pseudo",2
"742","pocorism",0.75558,1,8,"pseudo",188
"743","loak",0.82909,1,4,"pseudo",2
"744","loak",0.82909,1,4,"pseudo",188
"745","gravel",1.05926,1,6,"real",2
"746","gravel",1.05926,1,6,"real",188
"747","learn",0.73624,1,5,"real",2
"748","learn",0.73624,1,5,"real",188
"749","sing",0.68343,1,4,"real",2
"750","sing",0.68343,1,4,"real",188
"751","farmer",0.612405,1,6,"real",2
"752","farmer",0.612405,1,6,"real",188
"753","signaller",0.69132,0,9,"real",2
"754","signaller",0.69132,0,9,"real",188
"755","drnuo",0.6547,1,5,"pseudo",2
"756","drnuo",0.6547,1,5,"pseudo",188
"757","spy",0.652295,1,3,"real",2
"758","spy",0.652295,1,3,"real",188
"759","crovel",0.66693,1,6,"pseudo",2
"760","crovel",0.66693,1,6,"pseudo",188
"761","umly",0.583305,0,4,"pseudo",2
"762","umly",0.583305,0,4,"pseudo",188
"763","peace",0.64352,1,5,"real",2
"764","peace",0.64352,1,5,"real",188
"765","ganter",0.755515,1,6,"pseudo",2
"766","ganter",0.755515,1,6,"pseudo",188
"767","pickle",0.76611,1,6,"real",2
"768","pickle",0.76611,1,6,"real",188
"769","toy",0.771175,1,3,"real",2
"770","toy",0.771175,1,3,"real",188
"771","do",0.76488,1,2,"real",2
"772","do",0.76488,1,2,"real",188
"773","look",0.643935,1,4,"real",2
"774","look",0.643935,1,4,"real",188
"775","tok",0.916315,1,3,"pseudo",2
"776","tok",0.916315,1,3,"pseudo",188
"777","chigshen",0.62736,1,8,"pseudo",2
"778","chigshen",0.62736,1,8,"pseudo",188
"779","pealt",0.88255,0,5,"pseudo",2
"780","pealt",0.88255,0,5,"pseudo",188
"781","uffive",0.468995,1,6,"pseudo",2
"782","uffive",0.468995,1,6,"pseudo",188
"783","streat",0.66745,0,6,"pseudo",2
"784","streat",0.66745,0,6,"pseudo",188
"785","mout",0.628725,1,4,"pseudo",2
"786","mout",0.628725,1,4,"pseudo",188
"787","spuer",0.450605,0,5,"pseudo",2
"788","spuer",0.450605,0,5,"pseudo",188
"789","wist",0.649825,0,4,"pseudo",2
"790","wist",0.649825,0,4,"pseudo",188
"791","so",0.599165,0,2,"real",2
"792","so",0.599165,0,2,"real",188
"793","sobsaller",0.54974,0,9,"pseudo",2
"794","sobsaller",0.54974,0,9,"pseudo",188
"795","ridicule",0.22661,0,8,"real",2
"796","ridicule",0.22661,0,8,"real",188
"797","have",0.592965,1,4,"real",2
"798","have",0.592965,1,4,"real",188
"799","good",0.533715,1,4,"real",2
"800","good",0.533715,1,4,"real",188
"801","cuppom",0.59557,0,6,"pseudo",2
"802","cuppom",0.59557,0,6,"pseudo",188
"803","winner",0.46864,1,6,"real",2
"804","winner",0.46864,1,6,"real",188
"805","ag",0.633935,1,2,"pseudo",2
"806","ag",0.633935,1,2,"pseudo",188
"807","cotplicant",0.587505,1,10,"pseudo",2
"808","cotplicant",0.587505,1,10,"pseudo",188
"809","waay",0.80223,0,4,"pseudo",2
"810","waay",0.80223,0,4,"pseudo",188
"811","invent",0.58538,0,6,"real",2
"812","invent",0.58538,0,6,"real",188
"813","yammering",0.635535,0,9,"real",2
"814","yammering",0.635535,0,9,"real",188
"815","drustion",0.631835,1,8,"pseudo",2
"816","drustion",0.631835,1,8,"pseudo",188
"817","fruit",0.579165,1,5,"real",2
"818","fruit",0.579165,1,5,"real",188
"819","question",0.774955,1,8,"real",2
"820","question",0.774955,1,8,"real",188
"821","wase",0.71529,0,4,"pseudo",2
"822","wase",0.71529,0,4,"pseudo",188
"823","freat",0.764985,1,5,"pseudo",2
"824","freat",0.764985,1,5,"pseudo",188
"825","best",0.46623,1,4,"real",2
"826","best",0.46623,1,4,"real",188
"827","mystery",0.41756,0,7,"real",2
"828","mystery",0.41756,0,7,"real",188
"829","cibsus",0.452585,0,6,"pseudo",2
"830","cibsus",0.452585,0,6,"pseudo",188
"831","compliment",0.700905,1,10,"real",2
"832","compliment",0.700905,1,10,"real",188
"833","guoys",0.930795,0,5,"pseudo",2
"834","guoys",0.930795,0,5,"pseudo",188
"835","crit",0.901595,1,4,"pseudo",2
"836","crit",0.901595,1,4,"pseudo",188
"837","went",0.58464,1,4,"real",2
"838","went",0.58464,1,4,"real",188
"839","orn",0.785525,1,3,"pseudo",2
"840","orn",0.785525,1,3,"pseudo",188
"841","coth",0.83105,1,4,"pseudo",2
"842","coth",0.83105,1,4,"pseudo",188
"843","circus",0.77585,1,6,"real",2
"844","circus",0.77585,1,6,"real",188
"845","beeltisul",0.991345,0,9,"pseudo",2
"846","beeltisul",0.991345,0,9,"pseudo",188
"847","ganner",0.76679,1,6,"pseudo",2
"848","ganner",0.76679,1,6,"pseudo",188
"849","here",0.619505,1,4,"real",2
"850","here",0.619505,1,4,"real",188
"851","purshare",0.643585,1,8,"pseudo",2
"852","purshare",0.643585,1,8,"pseudo",188
"853","ef",0.72183,1,2,"pseudo",2
"854","ef",0.72183,1,2,"pseudo",188
"855","swollen",0.668825,0,7,"real",2
"856","swollen",0.668825,0,7,"real",188
"857","come",0.68737,1,4,"real",2
"858","come",0.68737,1,4,"real",188
"859","slellen",0.771755,1,7,"pseudo",2
"860","slellen",0.771755,1,7,"pseudo",188
"861","you",0.5721,0,3,"real",2
"862","you",0.5721,0,3,"real",188
"863","trull",0.800295,0,5,"pseudo",2
"864","trull",0.800295,0,5,"pseudo",188
"865","old",0.669305,1,3,"real",2
"866","old",0.669305,1,3,"real",188
"867","hant",1.418495,0,4,"pseudo",2
"868","hant",1.418495,0,4,"pseudo",188
"869","bledge",0.859995,1,6,"pseudo",2
"870","bledge",0.859995,1,6,"pseudo",188
"871","begin",0.49843,0,5,"real",2
"872","begin",0.49843,0,5,"real",188
"873","from",10.598615,1,4,"real",2
"874","from",10.598615,1,4,"real",188
"875","bot",0.019065,0,3,"pseudo",2
"876","bot",0.019065,0,3,"pseudo",188
"877","beautiful",0.649965,1,9,"real",2
"878","beautiful",0.649965,1,9,"real",188
"879","mistake",0.66255,1,7,"real",2
"880","mistake",0.66255,1,7,"real",188
"881","am",0.62751,1,2,"real",2
"882","am",0.62751,1,2,"real",188
"883","away",0.624785,1,4,"real",2
"884","away",0.624785,1,4,"real",188
"885","ball",0.558705,1,4,"real",2
"886","ball",0.558705,1,4,"real",188
"887","huge",0.6728,0,4,"real",2
"888","huge",0.6728,0,4,"real",188
"889","gibs",0.63503,1,4,"pseudo",2
"890","gibs",0.63503,1,4,"pseudo",188
"891","slit",0.791535,0,4,"real",2
"892","slit",0.791535,0,4,"real",188
"893","chance",0.67327,1,6,"real",2
"894","chance",0.67327,1,6,"real",188
"895","bere",0.54262,0,4,"pseudo",2
"896","bere",0.54262,0,4,"pseudo",188
"897","family",0.558825,1,6,"real",2
"898","family",0.558825,1,6,"real",188
"899","bams",0.55902,0,4,"pseudo",2
"900","bams",0.55902,0,4,"pseudo",188
"901","if",1.76897,1,2,"real",2
"902","if",1.76897,1,2,"real",188
"903","hot",0.55358,1,3,"real",2
"904","hot",0.55358,1,3,"real",188
"905","my",0.56936,1,2,"real",2
"906","my",0.56936,1,2,"real",188
"907","wews",0.585245,1,4,"pseudo",2
"908","wews",0.585245,1,4,"pseudo",188
"909","charks",0.717225,1,6,"pseudo",2
"910","charks",0.717225,1,6,"pseudo",188
"911","shine",0.57964,1,5,"real",2
"912","shine",0.57964,1,5,"real",188
"913","sudsage",0.54911,0,7,"pseudo",2
"914","sudsage",0.54911,0,7,"pseudo",188
"915","black",0.56506,1,5,"real",2
"916","black",0.56506,1,5,"real",188
"917","just",0.500045,1,4,"real",2
"918","just",0.500045,1,4,"real",188
"919","benon",0.645965,1,5,"pseudo",2
"920","benon",0.645965,1,5,"pseudo",188
"921","ge",0.66075,1,2,"pseudo",2
"922","ge",0.66075,1,2,"pseudo",188
"923","some",0.561125,1,4,"real",2
"924","some",0.561125,1,4,"real",188
"925","think",0.532815,1,5,"real",2
"926","think",0.532815,1,5,"real",188
"927","tate",0.56691,1,4,"pseudo",2
"928","tate",0.56691,1,4,"pseudo",188
"929","mistive",0.5664,1,7,"pseudo",2
"930","mistive",0.5664,1,7,"pseudo",188
"931","hand",0.73803,1,4,"real",2
"932","hand",0.73803,1,4,"real",188
"933","give",0.540565,1,4,"real",2
"934","give",0.540565,1,4,"real",188
"935","uoy",0.605565,1,3,"pseudo",2
"936","uoy",0.605565,1,3,"pseudo",188
"937","hy",0.74954,1,2,"pseudo",2
"938","hy",0.74954,1,2,"pseudo",188
"939","hus",0.597545,1,3,"pseudo",2
"940","hus",0.597545,1,3,"pseudo",188
"941","shink",0.675645,0,5,"pseudo",2
"942","shink",0.675645,0,5,"pseudo",188
"943","purchase",0.544335,1,8,"real",2
"944","purchase",0.544335,1,8,"real",188
"945","guess",0.4351,1,5,"real",2
"946","guess",0.4351,1,5,"real",188
"947","go",0.552325,1,2,"real",2
"948","go",0.552325,1,2,"real",188
"949","but",0.58433,1,3,"real",2
"950","but",0.58433,1,3,"real",188
"951","piscil",0.567755,1,6,"pseudo",2
"952","piscil",0.567755,1,6,"pseudo",188
"953","sausage",0.984495,1,7,"real",2
"954","sausage",0.984495,1,7,"real",188
"955","mot",0.901665,0,3,"pseudo",2
"956","mot",0.901665,0,3,"pseudo",188
"957","blans",0.73263,1,5,"pseudo",2
"958","blans",0.73263,1,5,"pseudo",188
"959","reeh",0.53255,1,4,"pseudo",2
"960","reeh",0.53255,1,4,"pseudo",188
"961","hktni",0.5949,1,5,"pseudo",2
"962","hktni",0.5949,1,5,"pseudo",188
"963","spring",0.467545,1,6,"real",2
"964","spring",0.467545,1,6,"real",188
"965","fror",0.44044,1,4,"pseudo",2
"966","fror",0.44044,1,4,"pseudo",188
"967","his",0.638155,1,3,"real",2
"968","his",0.638155,1,3,"real",188
"969","ujst",0.53943,1,4,"pseudo",2
"970","ujst",0.53943,1,4,"pseudo",188
"971","pledge",0.4606,0,6,"real",2
"972","pledge",0.4606,0,6,"real",188
"973","up",0.498235,1,2,"real",2
"974","up",0.498235,1,2,"real",188
"975","hube",0.56577,1,4,"pseudo",2
"976","hube",0.56577,1,4,"pseudo",188
"977","inpant",0.611465,1,6,"pseudo",2
"978","inpant",0.611465,1,6,"pseudo",188
"979","take",0.69132,1,4,"real",2
"980","take",0.69132,1,4,"real",188
"981","holily",0.622535,1,6,"pseudo",2
"982","holily",0.622535,1,6,"pseudo",188
"983","shring",0.685525,1,6,"pseudo",2
"984","shring",0.685525,1,6,"pseudo",188
"985","want",0.583455,1,4,"real",2
"986","want",0.583455,1,4,"real",188
"987","duttery",0.585345,1,7,"pseudo",2
"988","duttery",0.585345,1,7,"pseudo",188
"989","custom",0.5036,1,6,"real",2
"990","custom",0.5036,1,6,"real",188
"991","soth",0.68482,1,4,"pseudo",2
"992","soth",0.68482,1,4,"pseudo",188
"993","zembering",0.662175,1,9,"pseudo",2
"994","zembering",0.662175,1,9,"pseudo",188
"995","ud",0.59524,1,2,"pseudo",2
"996","ud",0.59524,1,2,"pseudo",188
"997","pencil",0.59447,1,6,"real",2
"998","pencil",0.59447,1,6,"real",188
"999","truck",0.533475,1,5,"real",2
"1000","truck",0.533475,1,5,"real",188
"1001","speveal",2.266425,1,7,"pseudo",3
"1002","appropriates",1.249845,1,12,"real",3
"1003","nop",1.060935,1,3,"pseudo",3
"1004","arm",1.98621,1,3,"real",3
"1005","ees",1.42194,1,3,"pseudo",3
"1006","going",1.092295,1,5,"real",3
"1007","arsher",1.86573,0,6,"pseudo",3
"1008","acquisitiveness",1.1001,0,15,"real",3
"1009","runey",2.016605,0,5,"pseudo",3
"1010","stass",1.29567,1,5,"pseudo",3
"1011","part",0.95257,1,4,"real",3
"1012","time",0.76948,1,4,"real",3
"1013","strange",1.33341,1,7,"real",3
"1014","man",0.850425,1,3,"real",3
"1015","money",0.80044,1,5,"real",3
"1016","left",0.88322,1,4,"real",3
"1017","kind",1.16481,1,4,"real",3
"1018","bangs",1.172025,1,5,"real",3
"1019","stop",0.715565,1,4,"real",3
"1020","ways",0.80073,1,4,"real",3
"1021","lant",3.13344,1,4,"pseudo",3
"1022","leld",2.13273,1,4,"pseudo",3
"1023","see",0.78403,1,3,"real",3
"1024","napery",1.297155,0,6,"real",3
"1025","wared",3.017025,1,5,"pseudo",3
"1026","hitter",2.151715,0,6,"pseudo",3
"1027","fattify",2.0232,1,7,"pseudo",3
"1028","stamp",1.100085,1,5,"real",3
"1029","stain",0.95031,1,5,"real",3
"1030","river",1.06811,1,5,"real",3
"1031","collapse",0.999515,1,8,"real",3
"1032","stail",0.834525,0,5,"pseudo",3
"1033","answer",1.133845,1,6,"real",3
"1034","immiterise",1.250475,1,10,"pseudo",3
"1035","contive",1.869195,0,7,"pseudo",3
"1036","fistory",1.30071,1,7,"pseudo",3
"1037","warpen",2.1178,1,6,"pseudo",3
"1038","ggnoi",1.28449,1,5,"pseudo",3
"1039","collosks",1.310495,0,8,"pseudo",3
"1040","dooseful",1.750595,1,8,"pseudo",3
"1041","impoverish",0.983075,0,10,"real",3
"1042","land",0.84236,1,4,"real",3
"1043","distance",1.18441,1,8,"real",3
"1044","resolve",1.215575,1,7,"real",3
"1045","strarms",1.38248,0,7,"pseudo",3
"1046","ston",1.133365,1,4,"pseudo",3
"1047","molk",1.64963,1,4,"pseudo",3
"1048","me",1.11808,1,2,"real",3
"1049","down",1.883945,1,4,"real",3
"1050","seadrill",0.950315,1,8,"pseudo",3
"1051","te",2.44968,1,2,"pseudo",3
"1052","bawed",2.286315,1,5,"pseudo",3
"1053","contain",0.895925,1,7,"real",3
"1054","baafness",1.66591,0,8,"pseudo",3
"1055","alk",3.317205,1,3,"pseudo",3
"1056","find",0.717515,1,4,"real",3
"1057","wndo",1.200945,1,4,"pseudo",3
"1058","garden",1.233145,1,6,"real",3
"1059","ase",4.18497,1,3,"pseudo",3
"1060","rebosks",3.199115,1,7,"pseudo",3
"1061","idthepiates",0.963725,1,11,"pseudo",3
"1062","special",3.765,0,7,"real",3
"1063","jewel",1.83329,1,5,"real",3
"1064","pame",5.5021,1,4,"pseudo",3
"1065","tice",5.37038,1,4,"pseudo",3
"1066","cow",0.734725,1,3,"real",3
"1067","roder",3.21263,0,5,"pseudo",3
"1068","oenc",0.914995,1,4,"pseudo",3
"1069","waves",2.53293,1,5,"real",3
"1070","fatter",1.195215,1,6,"real",3
"1071","plane",0.667105,1,5,"real",3
"1072","imeyits",1.262025,1,7,"pseudo",3
"1073","once",0.68387,1,4,"real",3
"1074","ancrusinishness",1.352675,1,15,"pseudo",3
"1075","hom",1.21463,1,3,"pseudo",3
"1076","milk",0.800525,1,4,"real",3
"1077","cok",0.90131,1,3,"pseudo",3
"1078","swane",1.8522,1,5,"pseudo",3
"1079","distides",1.531885,1,8,"pseudo",3
"1080","han",2.799615,1,3,"pseudo",3
"1081","doubtful",1.685265,0,8,"real",3
"1082","testify",1.61905,1,7,"real",3
"1083","fish",0.764805,1,4,"real",3
"1084","kile",3.332585,1,4,"pseudo",3
"1085","sun",0.866375,1,3,"real",3
"1086","wass",1.05022,1,4,"pseudo",3
"1087","fite",2.358285,1,4,"pseudo",3
"1088","him",0.9977,1,3,"real",3
"1089","nap",1.151715,0,3,"real",3
"1090","de",3.339875,1,2,"pseudo",3
"1091","mun",0.951165,1,3,"pseudo",3
"1092","we",1.199545,1,2,"real",3
"1093","library",2.88519,1,7,"real",3
"1094","imagine",0.972565,1,7,"real",3
"1095","and",0.709725,1,3,"real",3
"1096","fimp",1.282195,1,4,"pseudo",3
"1097","business",1.58362,1,8,"real",3
"1098","seashell",2.163955,1,8,"real",3
"1099","vosery",2.317295,1,6,"pseudo",3
"1100","jixel",0.860215,1,5,"pseudo",3
"1101","fasees",1.33143,0,6,"pseudo",3
"1102","signal",0.9452,1,6,"real",3
"1103","lost",0.934775,1,4,"real",3
"1104","moon",3.150945,1,4,"real",3
"1105","mpju",1.39985,1,4,"pseudo",3
"1106","charring",2.82189,1,8,"real",3
"1107","lame",3.082825,1,4,"real",3
"1108","rescets",1.93229,0,7,"pseudo",3
"1109","twew",1.21355,1,4,"pseudo",3
"1110","air",0.866715,1,3,"real",3
"1111","insows",1.21466,1,6,"pseudo",3
"1112","live",1.051715,1,4,"real",3
"1113","nurger",2.304615,1,6,"pseudo",3
"1114","tha",1.039665,1,3,"pseudo",3
"1115","knew",0.80853,1,4,"real",3
"1116","wread",1.67984,0,5,"pseudo",3
"1117","short",1.966955,1,5,"real",3
"1118","inni",1.181025,1,4,"pseudo",3
"1119","sheas",3.86602,1,5,"pseudo",3
"1120","albust",1.917665,1,6,"pseudo",3
"1121","jostile",2.39996,0,7,"pseudo",3
"1122","garment",4.65107,0,7,"real",3
"1123","vlei",1.16785,0,4,"pseudo",3
"1124","morning",1.19786,1,7,"real",3
"1125","cowbim",3.88493,0,6,"pseudo",3
"1126","cag",1.31637,1,3,"pseudo",3
"1127","ypla",0.967175,1,4,"pseudo",3
"1128","must",0.799705,1,4,"real",3
"1129","pumer",2.7845,0,5,"pseudo",3
"1130","is",1.03352,1,2,"real",3
"1131","cowboy",2.355895,1,6,"real",3
"1132","accustomed",2.06681,1,10,"real",3
"1133","totoseneian",2.030345,1,11,"pseudo",3
"1134","fine",1.017365,1,4,"real",3
"1135","garbant",1.532755,0,7,"pseudo",3
"1136","red",0.763785,1,3,"real",3
"1137","finally",0.817485,1,7,"real",3
"1138","accastanct",2.265535,1,10,"pseudo",3
"1139","natural",0.93229,1,7,"real",3
"1140","tried",1.650475,1,5,"real",3
"1141","jump",0.75033,1,4,"real",3
"1142","then",0.767645,1,4,"real",3
"1143","naw",2.10085,1,3,"pseudo",3
"1144","almost",0.78597,1,6,"real",3
"1145","clought",1.0834,1,7,"pseudo",3
"1146","trood",5.150085,1,5,"pseudo",3
"1147","famous",1.049705,1,6,"real",3
"1148","recorse",3.35027,0,7,"pseudo",3
"1149","potent",2.43227,0,6,"real",3
"1150","no",0.8658,1,2,"real",3
"1151","into",0.68235,1,4,"real",3
"1152","lape",1.3926,1,4,"pseudo",3
"1153","na",0.800965,1,2,"pseudo",3
"1154","che",1.0059,1,3,"pseudo",3
"1155","fing",2.544275,1,4,"pseudo",3
"1156","car",0.683115,1,3,"real",3
"1157","the",0.683495,1,3,"real",3
"1158","open",0.900345,1,4,"real",3
"1159","chanding",2.18461,1,8,"pseudo",3
"1160","congusozation",2.86326,1,13,"pseudo",3
"1161","sholt",1.685325,0,5,"pseudo",3
"1162","sildal",1.383535,1,6,"pseudo",3
"1163","loms",1.055085,1,4,"pseudo",3
"1164","power",1.985195,1,5,"real",3
"1165","inside",0.784335,1,6,"real",3
"1166","vesural",2.315205,1,7,"pseudo",3
"1167","knead",3.3191,1,5,"real",3
"1168","justice",0.99991,1,7,"real",3
"1169","reverse",1.25059,1,7,"real",3
"1170","liffs",1.08509,1,5,"pseudo",3
"1171","play",0.73304,1,4,"real",3
"1172","could",0.748865,1,5,"real",3
"1173","quen",2.14851,1,4,"pseudo",3
"1174","moop",1.449975,1,4,"pseudo",3
"1175","timelly",0.96826,0,7,"pseudo",3
"1176","shoes",0.81741,1,5,"real",3
"1177","of",1.86723,1,2,"real",3
"1178","tascer",2.266305,1,6,"pseudo",3
"1179","configuration",1.399435,1,13,"real",3
"1180","brush",0.833075,1,5,"real",3
"1181","os",2.25012,1,2,"pseudo",3
"1182","father",0.761375,1,6,"real",3
"1183","hust",0.872195,0,4,"pseudo",3
"1184","repress",1.587,0,7,"real",3
"1185","ot",0.84976,1,2,"pseudo",3
"1186","strong",1.834415,1,6,"real",3
"1187","she",1.23004,1,3,"real",3
"1188","sould",0.69801,0,5,"pseudo",3
"1189","molent",1.851225,0,6,"pseudo",3
"1190","oban",0.90061,1,4,"pseudo",3
"1191","strosh",2.802285,1,6,"pseudo",3
"1192","brubs",2.000725,1,5,"pseudo",3
"1193","number",1.536995,0,6,"real",3
