"","mse","info","sd","r.wj.1","r.wj.2","r.wj.3","min.wj","max.wj","mean.wj","length.diff","listnum"
"111",0.0131612472312891,6.90086018030375,4.67984820610173,0.830547044899133,0.885614262308891,0.866143164810635,0.830547044899133,0.885614262308891,0.860768157339553,5,"207"
"112",0.0131889347530771,6.89532466985866,4.61199676635915,0.836107822126718,0.890399013839274,0.862957498292366,0.836107822126718,0.890399013839274,0.863154778086119,5,"23"
"113",0.0131990251683399,6.90546865373943,4.70000863941377,0.87170792486684,0.816325186934356,0.867110039975707,0.816325186934356,0.87170792486684,0.851714383925634,5,"148"
"114",0.0132216398957509,6.90281928522738,4.68067092883755,0.859992913719536,0.87409713451297,0.852413195942515,0.852413195942515,0.87409713451297,0.86216774805834,5,"158"
"115",0.0132456844370757,6.90454128364116,4.6736683429106,0.871358161695081,0.859852751049553,0.842166852635147,0.842166852635147,0.871358161695081,0.857792588459927,5,"83"
"116",0.013506920400095,6.90747643328419,4.83801339419591,0.84356101230155,0.85686277845888,0.843836863400363,0.84356101230155,0.85686277845888,0.848086884720264,5,"74"
"117",0.0136194391677587,6.89933845453603,4.70589660794227,0.899207681942185,0.797091763734952,0.861456750253794,0.797091763734952,0.899207681942185,0.852585398643644,7,"100"
"118",0.0136260541065474,6.90385737529903,4.78648877961336,0.802782761857813,0.866129155594222,0.893127920101278,0.802782761857813,0.893127920101278,0.854013279184438,5,"109"
"119",0.0136277148072507,6.90700049429204,4.73375581041376,0.859153300268078,0.852730367342384,0.863698216194726,0.852730367342384,0.863698216194726,0.858527294601729,5,"77"
"120",0.0136587119032791,6.89951818183933,4.68190957151739,0.834535628745591,0.867067336282981,0.848839128488968,0.834535628745591,0.867067336282981,0.850147364505847,5,"52"
"121",0.0136731609096746,6.90313607437609,4.74694942554327,0.886586110072632,0.834652500214506,0.870502267837058,0.834652500214506,0.886586110072632,0.863913626041399,5,"102"
"122",0.0137035904241007,6.89828879079415,4.59589957478641,0.855016342719744,0.846327843591091,0.86052573899888,0.846327843591091,0.86052573899888,0.853956641769905,7,"156"
"123",0.0138377349811505,6.90245045857689,4.62009007558405,0.878596524560537,0.874152548337504,0.813951433440161,0.813951433440161,0.878596524560537,0.855566835446067,5,"191"
"124",0.0139605246374981,6.90246851697499,4.78008488314896,0.842972689709193,0.890884022713852,0.830176174813842,0.830176174813842,0.890884022713852,0.854677629078962,7,"58"
"125",0.0139630580046037,6.9011710973345,4.70639410990301,0.849550442093717,0.826460111458854,0.844441956208079,0.826460111458854,0.849550442093717,0.840150836586883,5,"234"
"126",0.0140158335615728,6.89916703725537,4.61810097453115,0.850187583705832,0.813767134437556,0.870165521382729,0.813767134437556,0.870165521382729,0.844706746508706,7,"98"
"127",0.0141499924940489,6.90147130601123,4.65745446319778,0.832650835919728,0.872716416984757,0.864191489270488,0.832650835919728,0.872716416984757,0.856519580724991,7,"178"
"128",0.014221188046562,6.90407777295942,4.68050194005251,0.890693230870196,0.848712155307458,0.853096387140116,0.848712155307458,0.890693230870196,0.86416725777259,5,"240"
