"word","rt","acc","wordLength","realpseudo","subj"
"truck",0.962165,1,5,"real",20
"pencil",3.54059,1,6,"real",20
"inpant",1.134425,1,6,"pseudo",20
"best",1.30014,1,4,"real",20
"winner",1.145505,0,6,"real",20
"hus",0.968745,1,3,"pseudo",20
"yammering",1.608645,0,9,"real",20
"pledge",1.205455,0,6,"real",20
"guess",0.77405,1,5,"real",20
"bere",1.4466,1,4,"pseudo",20
"mystery",1.069095,1,7,"real",20
"invent",1.01995,1,6,"real",20
"if",0.83686,1,2,"real",20
"bams",1.043875,1,4,"pseudo",20
"bledge",1.036945,1,6,"pseudo",20
"trull",1.124395,0,5,"pseudo",20
"waay",1.779385,1,4,"pseudo",20
"slellen",1.934495,0,7,"pseudo",20
"begin",2.55461,1,5,"real",20
"slit",1.947325,0,4,"real",20
"holily",1.965055,0,6,"pseudo",20
"go",9.066405,1,2,"real",20
"but",12.713055,1,3,"real",20
"some",16.428275,1,4,"real",20
"ge",2.16413,0,2,"pseudo",20
"question",1.1474,1,8,"real",20
"swollen",3.171445,1,7,"real",20
"guoys",1.10652,1,5,"pseudo",20
"cibsus",1.58043,1,6,"pseudo",20
"wews",1.145055,1,4,"pseudo",20
"ganner",2.75168,0,6,"pseudo",20
"his",0.81499,1,3,"real",20
"am",1.01331,0,2,"real",20
"purshare",1.184415,0,8,"pseudo",20
"cotplicant",1.03266,0,10,"pseudo",20
"hube",1.16527,1,4,"pseudo",20
"wase",1.399295,1,4,"pseudo",20
"hot",1.067575,1,3,"real",20
"benon",0.96922,1,5,"pseudo",20
"bot",1.570885,0,3,"pseudo",20
"crit",1.10566,1,4,"pseudo",20
"ball",1.266415,1,4,"real",20
"orn",1.197575,1,3,"pseudo",20
"family",1.2809,1,6,"real",20
"blans",1.78755,1,5,"pseudo",20
"beeltisul",1.26552,1,9,"pseudo",20
"compliment",1.46664,1,10,"real",20
"mistake",1.07836,1,7,"real",20
"ud",1.128755,1,2,"pseudo",20
"drustion",1.228145,1,8,"pseudo",20
"purchase",1.085495,0,8,"real",20
"shink",10.18458,0,5,"pseudo",20
"away",0.787615,1,4,"real",20
"chance",1.09559,1,6,"real",20
"spring",0.79844,1,6,"real",20
"ag",1.099185,1,2,"pseudo",20
"ujst",1.195845,1,4,"pseudo",20
"soth",1.71966,0,4,"pseudo",20
"mistive",1.13129,1,7,"pseudo",20
"black",1.451285,1,5,"real",20
"my",1.032945,1,2,"real",20
"fror",1.076465,1,4,"pseudo",20
"give",1.431945,1,4,"real",20
"gibs",1.50054,1,4,"pseudo",20
"circus",1.56652,1,6,"real",20
"just",1.048115,1,4,"real",20
"hant",1.184095,0,4,"pseudo",20
"come",1.54829,1,4,"real",20
"custom",0.964355,1,6,"real",20
"hy",1.85283,1,2,"pseudo",20
"ef",0.963765,1,2,"pseudo",20
"fruit",1.035365,1,5,"real",20
"reeh",1.266135,1,4,"pseudo",20
"huge",1.1312,1,4,"real",20
"here",1.032375,1,4,"real",20
"mot",2.145185,1,3,"pseudo",20
"old",1.045865,1,3,"real",20
"shine",1.29393,1,5,"real",20
"up",2.235485,1,2,"real",20
"you",0.80677,1,3,"real",20
"think",1.03396,1,5,"real",20
"piscil",1.77155,1,6,"pseudo",20
"zembering",3.166945,1,9,"pseudo",20
"want",1.41652,1,4,"real",20
"cuppom",0.978785,1,6,"pseudo",20
"uoy",1.295555,1,3,"pseudo",20
"charks",1.830915,0,6,"pseudo",20
"coth",1.245415,1,4,"pseudo",20
"sudsage",1.221475,1,7,"pseudo",20
"shring",1.726345,0,6,"pseudo",20
"beautiful",0.85002,1,9,"real",20
"fistory",2.891885,1,7,"pseudo",21
"distides",1.30177,1,8,"pseudo",21
"man",0.783385,1,3,"real",21
"jixel",0.892255,1,5,"pseudo",21
"arm",0.837455,1,3,"real",21
"contain",1.61715,1,7,"real",21
"milk",0.781885,1,4,"real",21
"cow",0.860845,0,3,"real",21
"stail",1.073135,1,5,"pseudo",21
"me",0.922245,1,2,"real",21
"molk",1.28765,1,4,"pseudo",21
"stass",1.648945,1,5,"pseudo",21
"fattify",0.607355,1,7,"pseudo",21
"doubtful",1.46531,0,8,"real",21
"contive",1.11537,1,7,"pseudo",21
"imeyits",0.775335,1,7,"pseudo",21
"sun",1.04829,1,3,"real",21
"going",1.053915,1,5,"real",21
"nap",1.09421,0,3,"real",21
"stop",1.13338,1,4,"real",21
"money",0.75962,1,5,"real",21
"vosery",0.83638,1,6,"pseudo",21
"cok",0.81961,1,3,"pseudo",21
"strarms",1.033695,1,7,"pseudo",21
"waves",0.857375,0,5,"real",21
"runey",2.42568,1,5,"pseudo",21
"arsher",1.803365,1,6,"pseudo",21
"down",1.151235,1,4,"real",21
"alk",3.4628,1,3,"pseudo",21
"find",1.45262,1,4,"real",21
"fimp",1.16897,1,4,"pseudo",21
"land",2.895465,1,4,"real",21
"jewel",0.8893,0,5,"real",21
"we",1.261805,1,2,"real",21
"te",1.09764,1,2,"pseudo",21
"fatter",0.89268,0,6,"real",21
"mun",1.30689,1,3,"pseudo",21
"ggnoi",0.976985,1,5,"pseudo",21
"fish",1.13419,1,4,"real",21
"business",1.13549,0,8,"real",21
"kile",1.43728,1,4,"pseudo",21
"distance",1.831435,1,8,"real",21
"time",0.696865,1,4,"real",21
"ways",0.71863,1,4,"real",21
"oenc",1.476955,1,4,"pseudo",21
"pame",1.675765,1,4,"pseudo",21
"appropriates",1.947335,1,12,"real",21
"dooseful",1.28586,1,8,"pseudo",21
"leld",1.12115,1,4,"pseudo",21
"stamp",1.301475,1,5,"real",21
"idthepiates",2.223395,1,11,"pseudo",21
"ancrusinishness",1.540075,1,15,"pseudo",21
"swane",0.700465,1,5,"pseudo",21
"seadrill",0.54104,1,8,"pseudo",21
"baafness",1.25123,1,8,"pseudo",21
"and",0.981805,1,3,"real",21
"roder",1.270595,0,5,"pseudo",21
"speveal",1.248505,1,7,"pseudo",21
"once",0.96641,0,4,"real",21
"imagine",0.82598,0,7,"real",21
"de",0.8362,1,2,"pseudo",21
"garden",1.654455,1,6,"real",21
"rebosks",1.76882,0,7,"pseudo",21
"plane",1.303515,1,5,"real",21
"him",0.74952,0,3,"real",21
"special",2.4722,1,7,"real",21
"tice",1.089915,1,4,"pseudo",21
"wared",1.985315,1,5,"pseudo",21
"nop",1.63078,1,3,"pseudo",21
"fite",0.950825,1,4,"pseudo",21
"wndo",0.98911,1,4,"pseudo",21
"strange",1.02861,1,7,"real",21
"ston",1.56968,1,4,"pseudo",21
"collosks",1.17731,1,8,"pseudo",21
"collapse",1.244185,1,8,"real",21
"impoverish",0.835315,0,10,"real",21
"kind",1.07078,1,4,"real",21
"hom",0.759385,0,3,"pseudo",21
"answer",1.37233,1,6,"real",21
"ase",1.04587,1,3,"pseudo",21
"resolve",1.955735,0,7,"real",21
"acquisitiveness",2.3239,0,15,"real",21
"seashell",1.71099,1,8,"real",21
"han",0.935885,1,3,"pseudo",21
"library",1.55551,1,7,"real",21
"warpen",1.85596,1,6,"pseudo",21
"part",5.28567,0,4,"real",21
"river",0.37909,1,5,"real",21
"hitter",1.07161,0,6,"pseudo",21
"napery",1.31783,0,6,"real",21
"testify",0.715085,0,7,"real",21
"wass",0.95917,1,4,"pseudo",21
"bawed",0.640225,1,5,"pseudo",21
"lant",0.606645,1,4,"pseudo",21
"stain",1.113135,1,5,"real",21
"left",1.50612,1,4,"real",21
"bangs",2.120805,0,5,"real",21
"immiterise",1.84343,1,10,"pseudo",21
"ees",0.741945,1,3,"pseudo",21
"see",1.06641,1,3,"real",21
"recorse",1.70128,1,7,"pseudo",21
"justice",1.21591,1,7,"real",21
"cowbim",2.20951,1,6,"pseudo",21
"must",1.23612,1,4,"real",21
"tha",1.06231,1,3,"pseudo",21
"moop",0.74657,1,4,"pseudo",21
"clought",0.968215,1,7,"pseudo",21
"natural",1.81263,1,7,"real",21
"wread",1.664645,1,5,"pseudo",21
"garbant",1.366875,1,7,"pseudo",21
"light",1.19169,1,5,"real",21
"she",0.85173,1,3,"real",21
"morning",0.728415,0,7,"real",21
"knew",0.867525,0,4,"real",21
"open",1.03518,1,4,"real",21
"liffs",0.525145,1,5,"pseudo",21
"totoseneian",1.06592,1,11,"pseudo",21
"car",0.808085,1,3,"real",21
"arf",1.648995,1,3,"pseudo",21
"sholt",0.868565,1,5,"pseudo",21
"mpju",0.75121,1,4,"pseudo",21
"configuration",0.763155,0,13,"real",21
"cowboy",0.6404,0,6,"real",21
"loms",0.799575,1,4,"pseudo",21
"nurger",0.830565,1,6,"pseudo",21
"short",1.13705,1,5,"real",21
"number",1.23286,0,6,"real",21
"play",1.351745,1,4,"real",21
"ot",1.035595,1,2,"pseudo",21
"timelly",1.64981,0,7,"pseudo",21
"med",2.385895,0,3,"pseudo",21
"na",0.784205,1,2,"pseudo",21
"finally",2.132195,1,7,"real",21
"shoes",0.969625,1,5,"real",21
"garment",1.059105,1,7,"real",21
"lape",1.232005,1,4,"pseudo",21
"jostile",1.37185,1,7,"pseudo",21
"charring",0.84392,1,8,"real",21
"strong",1.132435,1,6,"real",21
"molent",1.39822,1,6,"pseudo",21
"brubs",0.953815,1,5,"pseudo",21
"congusozation",0.629085,1,13,"pseudo",21
"potent",0.773885,0,6,"real",21
"oban",0.817365,1,4,"pseudo",21
"brush",1.00409,1,5,"real",21
"vlei",1.084975,1,4,"pseudo",21
"lost",0.927215,1,4,"real",21
"brought",1.47069,1,7,"real",21
"hust",1.194875,0,4,"pseudo",21
"reverse",0.96679,0,7,"real",21
"the",0.88856,1,3,"real",21
"albust",0.894115,0,6,"pseudo",21
"homogeneous",0.71739,0,11,"real",21
"then",0.983805,1,4,"real",21
"inni",1.115565,0,4,"pseudo",21
"twew",1.44719,1,4,"pseudo",21
"sould",1.243305,0,5,"pseudo",21
"quen",1.535095,0,4,"pseudo",21
"father",1.01109,1,6,"real",21
"famous",1.083885,1,6,"real",21
"che",0.580125,1,3,"pseudo",21
"lame",1.05256,1,4,"real",21
"of",0.912325,1,2,"real",21
"fasees",1.18476,1,6,"pseudo",21
"insows",0.998835,1,6,"pseudo",21
"air",0.853235,1,3,"real",21
"trood",1.89655,1,5,"pseudo",21
"pumer",0.899645,1,5,"pseudo",21
"serning",1.127365,1,7,"pseudo",21
"power",0.89307,1,5,"real",21
"cag",0.846325,1,3,"pseudo",21
"vesural",1.1954,1,7,"pseudo",21
"accustomed",0.888325,0,10,"real",21
"signal",1.111775,1,6,"real",21
"sildal",1.282315,1,6,"pseudo",21
"into",0.942695,1,4,"real",21
"sheas",2.65959,1,5,"pseudo",21
"strosh",1.02909,1,6,"pseudo",21
"jump",1.39919,1,4,"real",21
"live",1.266095,1,4,"real",21
"could",1.14275,1,5,"real",21
"red",1.13112,1,3,"real",21
"fine",0.924965,1,4,"real",21
"inside",1.06754,1,6,"real",21
"no",1.042265,1,2,"real",21
"tascer",0.89382,1,6,"pseudo",21
"naw",0.915925,1,3,"pseudo",21
"chanding",1.24651,1,8,"pseudo",21
"new",1.647365,1,3,"real",21
"moon",1.161285,1,4,"real",21
"fing",1.83331,1,4,"pseudo",21
"tried",1.16384,1,5,"real",21
"accastanct",0.80849,1,10,"pseudo",21
"repress",0.868335,0,7,"real",21
"rescets",1.815825,0,7,"pseudo",21
"knead",1.61782,1,5,"real",21
"almost",0.930715,1,6,"real",21
"os",1.229305,1,2,"pseudo",21
"is",0.99176,1,2,"real",21
"ypla",1.468125,1,4,"pseudo",21
"destrifs",1.201535,1,8,"pseudo",21
"spat",1.47086,0,4,"real",21
"animal",0.8605,1,6,"real",21
"sphere",1.19545,1,6,"real",21
"wirtoul",1.65539,1,7,"pseudo",21
"skateboard",0.959175,1,10,"real",21
"overwhelm",1.061225,1,9,"real",21
"fast",1.077355,1,4,"real",21
"hu",1.06578,1,2,"pseudo",21
"beller",1.269705,0,6,"pseudo",21
"without",1.41034,0,7,"real",21
"ar",0.95326,1,2,"pseudo",21
"alipol",4.53294,1,6,"pseudo",21
"elements",1.21882,1,8,"real",21
"two",1.412695,1,3,"real",21
"daople",2.03107,1,6,"pseudo",21
"yes",0.860805,1,3,"real",21
"dat",0.85794,1,3,"pseudo",21
"hadder",2.52,0,6,"pseudo",21
"space",1.89949,0,5,"real",21
"utashing",1.18235,1,8,"pseudo",21
"bads",1.418615,0,4,"pseudo",21
"able",1.378915,1,4,"real",21
"dog",1.003385,1,3,"real",21
"dag",1.454805,1,3,"pseudo",21
"besime",1.849485,1,6,"pseudo",21
"back",1.26785,1,4,"real",21
"cat",1.345155,1,3,"real",21
"hammer",1.146665,0,6,"real",21
"pretty",1.04274,1,6,"real",21
"underchime",0.97663,0,10,"pseudo",21
"woft",1.38649,1,4,"pseudo",21
"ablood",2.20073,1,6,"pseudo",21
"whose",1.06193,1,5,"real",21
"qualify",1.313435,1,7,"real",21
"describe",0.92645,1,8,"real",21
"bove",1.076555,1,4,"pseudo",21
"he",0.87852,0,2,"real",21
"hect",1.282845,1,4,"pseudo",21
"upending",0.9301,0,8,"real",21
"sids",1.278765,0,4,"pseudo",21
"dood",3.47617,1,4,"pseudo",21
"again",0.930615,1,5,"real",21
"etecants",1.67915,1,8,"pseudo",21
"germantia",1.01848,1,9,"pseudo",21
"slace",1.280145,1,5,"pseudo",21
"fafever",1.649495,0,7,"pseudo",21
"wto",3.17136,0,3,"pseudo",21
"yos",0.90191,1,3,"pseudo",21
"better",1.496455,1,6,"real",21
"sain",1.850685,1,4,"pseudo",21
"mader",2.14978,1,5,"pseudo",21
"never",0.9355,1,5,"real",21
"help",8.63927,1,4,"real",21
"cologne",0.861615,0,7,"real",21
"thank",0.91375,1,5,"real",21
"creat",1.26667,0,5,"pseudo",21
"paper",1.177365,1,5,"real",21
"grat",0.96989,1,4,"pseudo",21
"permanency",1.064905,0,10,"real",21
"mannanency",0.993675,1,10,"pseudo",21
"bulbet",1.033345,0,6,"pseudo",21
"ap",0.926355,1,2,"pseudo",21
"shotty",1.263975,1,6,"pseudo",21
"telescoped",0.968175,0,10,"real",21
"ther",1.428265,1,4,"pseudo",21
"clomify",1.115095,1,7,"pseudo",21
"phlere",1.52938,1,6,"pseudo",21
"invectiress",1.27968,0,11,"pseudo",21
"pop",1.606455,1,3,"real",21
"snose",1.35334,0,5,"pseudo",21
"agreed",1.646805,0,6,"real",21
"guarantee",1.046165,1,9,"real",21
"grasshopper",0.68204,1,11,"real",21
"asca",0.914085,1,4,"pseudo",21
"as",0.76057,0,2,"real",21
"gaian",0.75024,0,5,"pseudo",21
"sail",1.54603,1,4,"real",21
"overtruan",1.08534,0,9,"pseudo",21
"become",0.84314,1,6,"real",21
"fave",0.77977,1,4,"pseudo",21
"telechinct",0.674565,0,10,"pseudo",21
"nuder",0.532865,1,5,"pseudo",21
"khtna",0.506975,1,5,"pseudo",21
"great",1.14601,0,5,"real",21
"thantboard",1.109725,0,10,"pseudo",21
"budget",1.04862,1,6,"real",21
"understand",0.75832,1,10,"real",21
"bone",1.830975,1,4,"real",21
"flankfopper",1.20803,0,11,"pseudo",21
"pon",1.093245,1,3,"pseudo",21
"an",0.56187,0,2,"real",21
"investigate",0.97869,1,11,"real",21
"sick",1.402115,0,4,"real",21
"cotosks",1.21429,1,7,"pseudo",21
"work",1.31267,1,4,"real",21
"wood",1.52922,1,4,"real",21
"people",0.998895,1,6,"real",21
"however",1.18178,1,7,"real",21
"them",0.69168,1,4,"real",21
"complete",0.97679,1,8,"real",21
"can",1.163785,1,3,"real",21
"history",1.67824,1,7,"real",21
"faster",0.577415,1,6,"real",21
"polarize",0.63245,0,8,"real",21
"learn",0.831495,1,5,"real",21
"ridicule",0.964775,1,8,"real",21
"enan",1.143405,1,4,"pseudo",21
"scays",1.05152,0,5,"pseudo",21
"tok",0.91083,1,3,"pseudo",21
"more",1.567925,1,4,"real",21
"en",1.168185,1,2,"pseudo",21
"ro",0.710425,1,2,"pseudo",21
"spell",0.793235,1,5,"real",21
"chigshen",1.26462,1,8,"pseudo",21
"sing",0.94196,1,4,"real",21
"candy",0.730465,1,5,"real",21
"hencory",1.64434,1,7,"pseudo",21
"long",1.26124,1,4,"real",21
"tfaer",1.670635,1,5,"pseudo",21
"building",1.1938,1,8,"real",21
"liberty",1.260845,1,7,"real",21
"cas",2.95485,0,3,"pseudo",21
"loak",2.52719,0,4,"pseudo",21
"beeching",1.248285,1,8,"pseudo",21
"leald",1.40404,1,5,"pseudo",21
"spuer",0.559,1,5,"pseudo",21
"do",0.816525,1,2,"real",21
"pickle",0.70825,1,6,"real",21
"through",0.87555,1,7,"real",21
"pealt",1.402305,1,5,"pseudo",21
"look",0.841995,1,4,"real",21
"farmer",0.758605,1,6,"real",21
"everyone",0.845875,1,8,"real",21
"will",1.21823,1,4,"real",21
"in",0.906175,1,2,"real",21
"signaller",1.03251,1,9,"real",21
"om",0.656755,1,2,"pseudo",21
"spoll",0.945705,1,5,"pseudo",21
"wawed",0.88235,0,5,"pseudo",21
"miss",5.052035,1,4,"real",21
"groon",2.556595,1,5,"pseudo",21
"winter",0.796735,1,6,"real",21
"spy",1.14743,1,3,"real",21
"bi",0.7422,1,2,"pseudo",21
"after",0.73512,1,5,"real",21
"toy",0.753315,1,3,"real",21
"even",1.017585,1,4,"real",21
"esslyots",0.9024,1,8,"pseudo",21
"plays",1.12746,1,5,"real",21
"gravel",0.77616,1,6,"real",21
"unger",0.879355,1,5,"pseudo",21
"complase",0.681235,0,8,"pseudo",21
"so",0.74237,1,2,"real",21
"mich",0.813115,1,4,"pseudo",21
"umly",1.128875,1,4,"pseudo",21
"sobsaller",1.06202,1,9,"pseudo",21
"need",0.82439,1,4,"real",21
"ganter",3.849425,1,6,"pseudo",21
"da",1.23277,1,2,"pseudo",21
"goud",3.037015,1,4,"pseudo",21
"losh",0.67546,1,4,"pseudo",21
"place",0.71303,1,5,"real",21
"streat",2.132205,0,6,"pseudo",21
"at",0.71245,1,2,"real",21
"nied",0.811255,1,4,"pseudo",21
"on",1.17922,1,2,"real",21
"be",0.98451,1,2,"real",21
"ip",1.56583,1,2,"pseudo",21
"good",0.910185,1,4,"real",21
"dryer",2.092655,1,5,"real",21
"have",0.88105,1,4,"real",21
"fireer",1.33219,1,6,"pseudo",21
"drnuo",0.81098,1,5,"pseudo",21
"fawerty",0.697585,0,7,"pseudo",21
"uffive",1.284075,1,6,"pseudo",21
"hore",0.64297,1,4,"pseudo",21
"spu",0.9123,1,3,"pseudo",21
"green",2.089335,1,5,"real",21
"meat",1.73336,1,4,"real",21
"street",1.54675,1,6,"real",21
"office",0.657995,1,6,"real",21
"wist",0.86021,1,4,"pseudo",21
"peace",1.160195,1,5,"real",21
"only",0.85827,1,4,"real",21
"children",0.68123,1,8,"real",21
"ruticole",0.84097,1,8,"pseudo",21
"mout",0.710815,1,4,"pseudo",21
"tister",1.212055,1,6,"pseudo",21
"crovel",1.13355,0,6,"pseudo",21
"banny",1.388635,1,5,"pseudo",21
"sint",0.60088,1,4,"pseudo",21
"hane",0.913575,1,4,"pseudo",21
"lkoo",1.19351,0,4,"pseudo",21
"watch",0.91172,0,5,"real",21
"other",1.059705,0,5,"real",21
"rackle",1.13193,0,6,"pseudo",21
"pocorism",1.075525,1,8,"pseudo",21
"round",1.388905,1,5,"real",21
"et",0.74109,1,2,"pseudo",21
"fruit",1.19444,1,5,"real",21
"purshare",0.7504,0,8,"pseudo",21
"but",0.81616,1,3,"real",21
"slellen",1.111685,1,7,"pseudo",21
"ud",1.89717,1,2,"pseudo",21
"mot",1.16034,1,3,"pseudo",21
"beautiful",0.70139,1,9,"real",21
"inpant",0.87542,1,6,"pseudo",21
"invent",1.044585,0,6,"real",21
"waay",1.35103,1,4,"pseudo",21
"pencil",1.26981,1,6,"real",21
"cibsus",0.92717,1,6,"pseudo",21
"bams",1.288285,1,4,"pseudo",21
"gibs",1.000455,0,4,"pseudo",21
"charks",1.43773,0,6,"pseudo",21
"hand",0.910475,1,4,"real",21
"tate",1.014995,1,4,"pseudo",21
"my",1.067735,1,2,"real",21
"if",0.894515,1,2,"real",21
"hant",1.16213,1,4,"pseudo",21
"wase",2.45556,1,4,"pseudo",21
"want",0.94189,1,4,"real",21
"piscil",1.479105,1,6,"pseudo",21
"his",1.19522,1,3,"real",21
"zembering",1.044155,1,9,"pseudo",21
"cuppom",1.40223,1,6,"pseudo",21
"compliment",1.648785,1,10,"real",21
"blans",1.5703,1,5,"pseudo",21
"chance",1.19278,1,6,"real",21
"holily",1.203085,1,6,"pseudo",21
"hus",1.583205,1,3,"pseudo",21
"soth",1.109915,1,4,"pseudo",21
"mystery",1.060715,1,7,"real",21
"mistake",1.39395,1,7,"real",21
"ef",0.84321,1,2,"pseudo",21
"hktni",1.12828,1,5,"pseudo",21
"black",1.57956,1,5,"real",21
"bledge",0.82388,1,6,"pseudo",21
"best",1.395865,1,4,"real",21
"crit",1.1356,1,4,"pseudo",21
"just",0.76109,1,4,"real",21
"beeltisul",0.798515,1,9,"pseudo",21
"sausage",1.16045,1,7,"real",21
"think",0.77967,1,5,"real",21
"old",0.83418,1,3,"real",21
"pledge",1.248795,1,6,"real",21
"shink",1.421445,0,5,"pseudo",21
"hot",1.331105,1,3,"real",21
"from",0.847425,1,4,"real",21
"up",0.92673,1,2,"real",21
"ganner",0.91554,1,6,"pseudo",21
"here",0.73051,1,4,"real",21
"freat",1.20297,1,5,"pseudo",21
"begin",3.071635,1,5,"real",21
"sudsage",1.110225,1,7,"pseudo",21
"family",1.394735,1,6,"real",21
"yammering",0.90144,0,9,"real",21
"bere",1.41638,1,4,"pseudo",21
"hy",0.640245,1,2,"pseudo",21
"shine",1.010305,1,5,"real",21
"hube",1.27109,0,4,"pseudo",21
"trull",1.40035,1,5,"pseudo",21
"some",1.003035,1,4,"real",21
"take",0.67664,1,4,"real",21
"am",1.603505,1,2,"real",21
"bot",0.84313,1,3,"pseudo",21
"duttery",1.203135,1,7,"pseudo",21
"huge",0.89042,1,4,"real",21
"away",1.195245,0,4,"real",21
"benon",3.510525,1,5,"pseudo",21
"you",1.79113,1,3,"real",21
"guess",2.05634,1,5,"real",21
"orn",1.076235,1,3,"pseudo",21
"reeh",1.401435,1,4,"pseudo",21
"swollen",1.23024,1,7,"real",21
"winner",1.032855,1,6,"real",21
"purchase",0.759125,0,8,"real",21
"question",3.08762,1,8,"real",21
"ag",1.03751,1,2,"pseudo",21
"fror",2.457655,1,4,"pseudo",21
"went",1.469915,1,4,"real",21
"wews",0.83476,1,4,"pseudo",21
"ge",0.96778,1,2,"pseudo",21
"shring",0.859785,1,6,"pseudo",21
"coth",0.69102,1,4,"pseudo",21
"come",0.80797,1,4,"real",21
"truck",0.64466,1,5,"real",21
"custom",0.768245,1,6,"real",21
"ujst",0.99351,1,4,"pseudo",21
"give",1.0863,1,4,"real",21
"ball",1.400295,1,4,"real",21
"drustion",1.4284,1,8,"pseudo",21
"uoy",2.34965,1,3,"pseudo",21
"cotplicant",1.09877,1,10,"pseudo",21
"slit",2.92051,1,4,"real",21
"go",0.87623,1,2,"real",21
"mistive",0.909885,0,7,"pseudo",21
"spring",0.9518,1,6,"real",21
"guoys",2.62059,1,5,"pseudo",21
"circus",4.885995,0,6,"real",21
"baafness",14.179765,1,8,"pseudo",22
"stop",1.9233,1,4,"real",22
"seashell",2.701725,1,8,"real",22
"idthepiates",1.436195,1,11,"pseudo",22
"roder",3.700795,1,5,"pseudo",22
"tice",1.58456,1,4,"pseudo",22
"speveal",1.60096,0,7,"pseudo",22
"fattify",1.294825,1,7,"pseudo",22
"appropriates",3.237045,0,12,"real",22
"we",1.93758,1,2,"real",22
"imagine",1.05681,1,7,"real",22
"kind",0.94498,1,4,"real",22
"strange",2.60677,1,7,"real",22
"answer",1.081715,1,6,"real",22
"bangs",2.09219,1,5,"real",22
"imeyits",2.0094,0,7,"pseudo",22
"warpen",2.051785,1,6,"pseudo",22
"contain",1.1353,1,7,"real",22
"immiterise",1.15122,1,10,"pseudo",22
"doubtful",1.17158,1,8,"real",22
"ancrusinishness",1.370495,1,15,"pseudo",22
"fimp",1.180195,1,4,"pseudo",22
"distance",1.078485,1,8,"real",22
"mun",4.51509,1,3,"pseudo",22
"swane",2.335355,0,5,"pseudo",22
"dooseful",2.10271,1,8,"pseudo",22
"oenc",1.283425,1,4,"pseudo",22
"sun",0.86046,1,3,"real",22
"wndo",1.39566,1,4,"pseudo",22
"plane",0.969685,1,5,"real",22
"fite",1.433795,1,4,"pseudo",22
"time",1.14399,1,4,"real",22
"jewel",1.26679,1,5,"real",22
"ston",2.26734,1,4,"pseudo",22
"him",1.37377,1,3,"real",22
"vosery",1.31694,1,6,"pseudo",22
"stamp",1.250745,1,5,"real",22
"collapse",1.02452,1,8,"real",22
"arsher",1.95285,1,6,"pseudo",22
"molk",2.006045,1,4,"pseudo",22
"nop",1.8626,1,3,"pseudo",22
"seadrill",1.69956,0,8,"pseudo",22
"see",1.6346,1,3,"real",22
"find",0.76902,1,4,"real",22
"arm",0.782205,1,3,"real",22
"land",1.321655,1,4,"real",22
"runey",1.554255,1,5,"pseudo",22
"going",0.870905,1,5,"real",22
"stass",1.28309,1,5,"pseudo",22
"distides",1.72507,1,8,"pseudo",22
"money",1.4547,1,5,"real",22
"jixel",1.19521,1,5,"pseudo",22
"hom",1.233545,1,3,"pseudo",22
"stail",1.38499,0,5,"pseudo",22
"library",2.983525,1,7,"real",22
"han",2.588455,1,3,"pseudo",22
"stain",0.81109,1,5,"real",22
"lant",1.369115,1,4,"pseudo",22
"man",0.751645,1,3,"real",22
"strarms",0.9343,1,7,"pseudo",22
"special",0.75411,1,7,"real",22
"hitter",1.64218,1,6,"pseudo",22
"testify",0.917275,0,7,"real",22
"napery",1.694375,0,6,"real",22
"de",1.4992,1,2,"pseudo",22
"and",1.02389,1,3,"real",22
"rebosks",1.300865,1,7,"pseudo",22
"cow",0.80107,1,3,"real",22
"ggnoi",1.27796,1,5,"pseudo",22
"garden",0.93295,1,6,"real",22
"me",0.92537,1,2,"real",22
"milk",1.0695,1,4,"real",22
"down",1.533305,1,4,"real",22
"river",0.82371,1,5,"real",22
"ees",1.268145,1,3,"pseudo",22
"once",0.975245,1,4,"real",22
"fish",1.090995,1,4,"real",22
"cok",1.39857,1,3,"pseudo",22
"acquisitiveness",1.29172,0,15,"real",22
"alk",1.940275,1,3,"pseudo",22
"fatter",1.54224,1,6,"real",22
"pame",1.38189,0,4,"pseudo",22
"impoverish",1.20298,0,10,"real",22
"part",1.443765,1,4,"real",22
"wared",1.23266,0,5,"pseudo",22
"resolve",1.068715,1,7,"real",22
"bawed",1.32363,1,5,"pseudo",22
"wass",1.23465,1,4,"pseudo",22
"nap",1.251235,1,3,"real",22
"collosks",1.21982,1,8,"pseudo",22
"te",1.037395,1,2,"pseudo",22
"kile",0.982475,1,4,"pseudo",22
"left",0.91691,1,4,"real",22
"fistory",1.215455,1,7,"pseudo",22
"ways",0.84834,1,4,"real",22
"ase",2.338055,1,3,"pseudo",22
"waves",1.35264,0,5,"real",22
"business",0.98701,1,8,"real",22
"leld",1.22121,1,4,"pseudo",22
"contive",1.320475,1,7,"pseudo",22
"cowboy",3.05751,1,6,"real",22
"shoes",1.67025,1,5,"real",22
"quen",1.406855,1,4,"pseudo",22
"light",1.14107,1,5,"real",22
"totoseneian",1.05585,1,11,"pseudo",22
"trood",1.368855,1,5,"pseudo",22
"rescets",1.06953,1,7,"pseudo",22
"recorse",1.19873,0,7,"pseudo",22
"power",1.257,1,5,"real",22
"jump",1.290665,1,4,"real",22
"tha",1.01523,1,3,"pseudo",22
"mpju",1.06454,1,4,"pseudo",22
"knead",1.220255,0,5,"real",22
"open",1.230895,1,4,"real",22
"moop",0.58904,0,4,"pseudo",22
"finally",1.051165,1,7,"real",22
"oban",1.12109,1,4,"pseudo",22
